fighter_url,name,nickname,height,weight,reach,stance,dob,wins,losses,draws,nc,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg
http://www.ufcstats.com/fighter-details/d10b35152277cf98,James Toney,Lights Out,"5' 9""",220 lbs.,--,Orthodox,"Aug 24, 1968",,,,,0.00,0%,2.41,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/67a992d4cff22466,Ericka Almeida,,"5' 6""",115 lbs.,--,Orthodox,"Mar 05, 1989",,,,,1.07,39%,3.33,,0.50,33%,37%,0.0
http://www.ufcstats.com/fighter-details/9ca265dfe8323db3,Tim McKenzie,,"6' 0""",185 lbs.,"74""",Orthodox,"Jul 21, 1982",,,,,1.37,54%,2.96,,0.00,0%,28%,2.1
http://www.ufcstats.com/fighter-details/f748267c4ab6c127,Rhys McKee,Skeletor,"6' 2""",170 lbs.,"78""",Orthodox,"Sep 10, 1995",,,,,4.71,40%,7.15,,0.00,0%,47%,0.0
http://www.ufcstats.com/fighter-details/ec13c393d029297d,Kaue Fernandes,,"5' 9""",155 lbs.,"73""",Orthodox,"Mar 17, 1995",,,,,4.28,55%,1.42,,1.18,100%,76%,0.0
http://www.ufcstats.com/fighter-details/8be158ca1e5ea6a0,Dwight Grant,The Body Snatcher,"6' 1""",185 lbs.,"76""",Switch,"Sep 14, 1984",,,,,3.29,36%,2.66,,0.61,100%,66%,0.0
http://www.ufcstats.com/fighter-details/a7ddae0be8b78147,Jessamyn Duke,The Gun,"5' 11""",135 lbs.,"73""",Orthodox,"Jun 24, 1986",,,,,4.83,53%,4.43,,1.27,36%,50%,1.9
http://www.ufcstats.com/fighter-details/99c7610aa74995d3,Cathal Pendred,The Punisher,"6' 1""",170 lbs.,"75""",Orthodox,"Sep 02, 1987",,,,,2.49,44%,3.01,,2.46,23%,83%,0.4
http://www.ufcstats.com/fighter-details/f5f6419c5f00abad,Tyler Diamond,,"5' 7""",145 lbs.,"69""",Orthodox,"Mar 18, 1991",,,,,3.40,47%,2.53,,3.00,75%,70%,0.0
http://www.ufcstats.com/fighter-details/5bb0a618ad03ac64,Jay Hieron,The Thoroughbred,"6' 0""",170 lbs.,"75""",Orthodox,"Jul 29, 1976",,,,,1.66,32%,1.89,,4.05,60%,66%,1.0
http://www.ufcstats.com/fighter-details/f65dcb22dada2223,Josh Sampo,The Gremlin,"5' 4""",125 lbs.,"64""",Orthodox,"Jul 24, 1984",,,,,1.99,36%,2.96,,1.06,33%,40%,2.1
http://www.ufcstats.com/fighter-details/b909a9a9688b5284,Gabriel Miranda,Fly,"5' 11""",145 lbs.,"71""",Orthodox,"Mar 25, 1990",,,,,3.23,43%,6.01,,4.75,38%,0%,1.9
http://www.ufcstats.com/fighter-details/5d1b7e3dd9e11074,Manel Kape,StarBoy,"5' 5""",125 lbs.,"68""",Southpaw,"Nov 14, 1993",,,,,5.04,56%,4.08,,0.40,30%,81%,0.3
http://www.ufcstats.com/fighter-details/af9efbfd63d39734,Chelsea Chandler,,"5' 8""",135 lbs.,"68""",Southpaw,"Nov 23, 1990",,,,,3.55,45%,4.44,,0.87,60%,28%,0.0
http://www.ufcstats.com/fighter-details/eaa9402e5a7990ad,Braxton Smith,The Beautiful Monster,"5' 11""",257 lbs.,"72""",Orthodox,"Jan 01, 1990",,,,,6.46,48%,11.54,,0.00,0%,100%,0.0
http://www.ufcstats.com/fighter-details/98c23cb6da5b3352,Aleksei Oleinik,The Boa Constrictor,"6' 2""",240 lbs.,"80""",Orthodox,"Jun 20, 1977",,,,,3.29,48%,3.80,,1.82,46%,37%,1.9
http://www.ufcstats.com/fighter-details/ce1e867808ef5fce,Justin Willis,Big Pretty,"6' 1""",264 lbs.,"78""",Southpaw,"Jul 19, 1987",,,,,3.37,59%,2.57,,0.96,66%,36%,0.0
http://www.ufcstats.com/fighter-details/3f4c3bc822bea45d,Melissa Martinez,Super Mely,"5' 2""",115 lbs.,"66""",Southpaw,"Aug 18, 1997",,,,,3.78,47%,5.21,,0.35,50%,50%,0.0
http://www.ufcstats.com/fighter-details/6fb1ba67bef41b37,Nik Lentz,The Carny,"5' 8""",145 lbs.,"68""",Orthodox,"Aug 13, 1984",,,,,3.44,47%,3.25,,3.30,32%,43%,1.2
http://www.ufcstats.com/fighter-details/5b2d7906aa894274,Mike Massenzio,The Master of Disaster,"6' 2""",185 lbs.,"73""",Southpaw,"Nov 01, 1982",,,,,2.08,45%,3.59,,2.74,24%,50%,1.4
http://www.ufcstats.com/fighter-details/ee18ff42063174df,Ottman Azaitar,Bulldozer,"5' 8""",155 lbs.,"71""",Switch,"Feb 20, 1990",,,,,4.43,44%,4.11,,0.00,0%,100%,0.0
http://www.ufcstats.com/fighter-details/068f8a189a47fea6,Maurice Greene,The Crochet Boss,"6' 7""",258 lbs.,"80""",Orthodox,"Jul 05, 1986",,,,,3.28,45%,3.61,,0.00,0%,27%,0.4
http://www.ufcstats.com/fighter-details/ff6a1f63c254127e,Albert Tumenov,Einstein,"5' 11""",170 lbs.,"73""",Orthodox,"Dec 26, 1991",,,,,3.76,42%,3.34,,0.20,20%,75%,0.0
http://www.ufcstats.com/fighter-details/ed2a8cc402173781,Vince Cachero,The Anomaly,"5' 6""",145 lbs.,"68""",Orthodox,"Nov 07, 1989",,,,,3.29,45%,6.51,,0.00,0%,18%,0.5
http://www.ufcstats.com/fighter-details/327d5f279895110d,Roman Dolidze,,"6' 2""",185 lbs.,"76""",Orthodox,"Jul 15, 1988",,,,,3.19,41%,3.71,,1.16,43%,32%,0.7
http://www.ufcstats.com/fighter-details/a9d6e047ce48ab63,Allen Crowder,Pretty Boy,"6' 3""",245 lbs.,"76""",Orthodox,"Nov 08, 1989",,,,,2.95,51%,2.95,,1.85,33%,100%,1.2
http://www.ufcstats.com/fighter-details/597db668b01c442c,Marco Ruas,King of the Streets,"6' 1""",210 lbs.,--,Orthodox,"Jan 23, 1961",,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/f9d0cae37dabfafc,Ike Villanueva,Hurricane,"6' 1""",205 lbs.,"73""",Orthodox,"Apr 04, 1984",,,,,3.66,38%,7.24,,0.60,50%,100%,0.0
http://www.ufcstats.com/fighter-details/34f88592c0ab7a54,Elias Theodorou,The Spartan,"6' 1""",185 lbs.,"75""",Orthodox,"May 31, 1988",,,,,4.19,42%,2.39,,1.27,28%,59%,0.0
http://www.ufcstats.com/fighter-details/c96d9178c9ed9e62,Tim Elliott,,"5' 7""",125 lbs.,"66""",Southpaw,"Dec 24, 1986",,,,,3.37,44%,2.65,,3.71,47%,59%,1.1
http://www.ufcstats.com/fighter-details/c058823a2595ab09,Joey Roberts,,"6' 2""",200 lbs.,--,,"Nov 11, 1977",,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/bebb4ae55ac2bf6f,Chris Fishgold,,"5' 8""",145 lbs.,"68""",Orthodox,"Jun 06, 1992",,,,,2.01,32%,2.70,,2.59,46%,44%,1.3
http://www.ufcstats.com/fighter-details/6eedb757f13b9978,Marwan Rahiki,Freaky,"5' 8""",145 lbs.,"72""",Orthodox,"May 10, 2002",,,,,7.73,52%,6.33,,0.00,0%,100%,0.9
http://www.ufcstats.com/fighter-details/442c9011034ae1fd,Ian Machado Garry,The Future,"6' 3""",170 lbs.,"74""",Orthodox,"Nov 17, 1997",,,,,4.78,54%,2.86,,0.92,31%,80%,0.4
http://www.ufcstats.com/fighter-details/9f1641c08cf8fbe2,Shannon Gugerty,,"5' 10""",155 lbs.,"71""",Orthodox,"Dec 30, 1981",,,,,1.25,39%,1.88,,2.13,27%,50%,3.4
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio Werdum,Vai Cavalo,"6' 4""",231 lbs.,"77""",Orthodox,"Jul 30, 1977",,,,,3.59,52%,2.64,,1.75,31%,31%,1.2
http://www.ufcstats.com/fighter-details/1ebdcb7488d0ebee,Pearl Gonzalez,,"5' 4""",115 lbs.,--,Orthodox,"Aug 12, 1986",,,,,2.23,37%,4.07,,1.04,11%,0%,0.5
http://www.ufcstats.com/fighter-details/714e1e0681ddb703,Derrick Krantz,D-Rock,"5' 10""",170 lbs.,"72""",Orthodox,"Jan 13, 1988",,,,,2.07,37%,4.03,,3.18,50%,0%,0.8
http://www.ufcstats.com/fighter-details/84ac950d4c1722dd,Duane Ludwig,Bang,"5' 10""",170 lbs.,"70""",Orthodox,"Aug 04, 1978",,,,,4.62,44%,3.05,,0.43,25%,59%,0.1
http://www.ufcstats.com/fighter-details/c1085e1701b13eca,Joe Pyfer,Bodybagz,"6' 2""",185 lbs.,"75""",Orthodox,"Sep 17, 1996",,,,,3.52,44%,3.22,,1.45,30%,62%,0.9
http://www.ufcstats.com/fighter-details/821cd80aab70d5f9,Josh Shockman,The War Hammer,"6' 4""",235 lbs.,--,Southpaw,"Dec 29, 1980",,,,,0.87,32%,0.87,,0.00,0%,23%,0.0
http://www.ufcstats.com/fighter-details/d28dee5c705991df,Stipe Miocic,,"6' 4""",240 lbs.,"80""",Orthodox,"Aug 19, 1982",,,,,4.67,52%,4.01,,1.74,34%,65%,0.0
http://www.ufcstats.com/fighter-details/6c011be66326ad97,Bruno Korea,,"5' 6""",135 lbs.,"65""",,"Jun 28, 1991",,,,,2.12,34%,3.96,,0.00,0%,25%,0.0
http://www.ufcstats.com/fighter-details/80d918336163b80c,Tatsuya Kawajiri,Crusher,"5' 7""",145 lbs.,"69""",Orthodox,"May 08, 1978",,,,,2.04,44%,2.01,,3.63,48%,63%,1.1
http://www.ufcstats.com/fighter-details/d403b1a6f278c95e,Vagner Rocha,Ceara,"5' 10""",155 lbs.,"73""",Orthodox,"Jun 06, 1982",,,,,2.64,42%,4.50,,1.40,33%,50%,1.9
http://www.ufcstats.com/fighter-details/19c591115a58982c,Viacheslav Borshchev,Slava Claus,"5' 11""",155 lbs.,"69""",Orthodox,"Jan 08, 1992",,,,,5.10,50%,4.46,,0.00,0%,43%,0.1
http://www.ufcstats.com/fighter-details/1e4f273069fb9e85,Fares Ziam,The Smile Killer,"6' 1""",155 lbs.,"75""",Orthodox,"Mar 21, 1997",,,,,2.87,52%,1.53,,1.73,40%,71%,0.5
http://www.ufcstats.com/fighter-details/55ee431411ccf07a,Olivier Aubin-Mercier,The Canadian Gangster,"5' 9""",155 lbs.,"70""",Southpaw,"Feb 23, 1989",,,,,2.48,51%,2.97,,2.36,33%,70%,0.5
http://www.ufcstats.com/fighter-details/595db60957de51d3,Michel Pereira,Demolidor,"6' 1""",185 lbs.,"73""",Orthodox,"Oct 06, 1993",,,,,4.46,51%,4.40,,1.21,56%,75%,0.7
http://www.ufcstats.com/fighter-details/ab35634d1a8c7a11,Flavio Luiz Moura,,"5' 11""",183 lbs.,--,Open Stance,"Jan 26, 1976",,,,,0.67,16%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/5be86bb2f78fef2f,Jason Lambert,The Punisher,"6' 3""",185 lbs.,"75""",Orthodox,"Jun 03, 1975",,,,,3.21,58%,1.84,,1.35,36%,28%,2.4
http://www.ufcstats.com/fighter-details/1d2d98ddd05b38fb,Axel Sola,,"6' 0""",155 lbs.,"74""",Southpaw,"Sep 17, 1997",,,,,4.07,45%,5.29,,2.22,36%,0%,0.0
http://www.ufcstats.com/fighter-details/1fe7adb23b3eedfb,Yuki Kondo,,"5' 11""",183 lbs.,--,Southpaw,"Jul 17, 1975",,,,,1.14,42%,2.57,,0.76,41%,37%,0.5
http://www.ufcstats.com/fighter-details/3591d0d5d382a381,Francis Carmont,Limitless,"6' 3""",205 lbs.,"78""",Orthodox,"Oct 11, 1981",,,,,2.22,42%,1.64,,1.79,36%,73%,0.6
http://www.ufcstats.com/fighter-details/81801f57bd0a7c41,Marcus Brimage,The Bama Beast,"5' 4""",135 lbs.,"71""",Southpaw,"Apr 06, 1985",,,,,3.97,35%,3.64,,0.56,100%,80%,0.0
http://www.ufcstats.com/fighter-details/07797f10b9569cfc,Angel Pacheco,,"5' 8""",135 lbs.,"70""",Orthodox,"Jan 13, 1992",,,,,7.58,36%,10.56,,0.33,50%,16%,0.0
http://www.ufcstats.com/fighter-details/eb70e786bbdf1d16,Yanis Ghemmouri,The Desert Warrior,"5' 9""",135 lbs.,"69""",Orthodox,"Jan 24, 1995",,,,,2.29,38%,5.14,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/5866fc86183a9fb8,Erick Silva,,"6' 0""",170 lbs.,"74""",Orthodox,"Jun 21, 1984",,,,,2.50,48%,4.18,,0.85,35%,56%,1.4
http://www.ufcstats.com/fighter-details/64360e618823a8e4,Phillipe Nover,The Filipino Assassin,"5' 9""",145 lbs.,"72""",Orthodox,"Feb 03, 1984",,,,,1.79,35%,2.48,,0.99,28%,44%,0.7
http://www.ufcstats.com/fighter-details/e7ec11096eac0282,Adrian Serrano,,"5' 8""",170 lbs.,--,,"Dec 23, 1963",,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/253076a23d03dcd0,Allan Nascimento,Puro Osso,"5' 8""",125 lbs.,"69""",Orthodox,"Sep 11, 1991",,,,,3.06,55%,2.53,,1.26,23%,37%,1.1
http://www.ufcstats.com/fighter-details/d29b5c4f22c6357d,Gilbert Yvel,The Hurricane,"6' 2""",225 lbs.,"77""",Orthodox,"Jun 30, 1976",,,,,1.05,47%,1.78,,0.00,0%,25%,1.0
http://www.ufcstats.com/fighter-details/d06f8869449ba7bd,Alexander Yakovlev,Russian Thunder,"6' 3""",155 lbs.,"74""",Southpaw,"Jul 18, 1984",,,,,1.74,47%,2.41,,1.66,35%,72%,0.1
http://www.ufcstats.com/fighter-details/25433871e4eee0f4,Alberto Crane,,"5' 5""",155 lbs.,--,Orthodox,"Jul 14, 1976",,,,,0.43,25%,2.61,,0.00,0%,50%,4.0
http://www.ufcstats.com/fighter-details/cb52f9490c2dc069,Sean O'Connell,The Real OC,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 02, 1983",,,,,5.46,48%,6.77,,0.00,0%,30%,0.5
http://www.ufcstats.com/fighter-details/679a9054e2815943,Tomasz Drwal,Gorilla,"6' 1""",205 lbs.,"76""",Orthodox,"Jan 22, 1982",,,,,3.29,38%,2.26,,3.55,60%,82%,0.4
http://www.ufcstats.com/fighter-details/6ef58dabef8beb15,Josh Haynes,Bring the Pain,"5' 9""",170 lbs.,--,Orthodox,"Jul 30, 1977",,,,,1.25,22%,4.03,,0.94,18%,42%,0.0
http://www.ufcstats.com/fighter-details/955da1675ad58a50,Josh Hokit,,"6' 1""",236 lbs.,"73""",Orthodox,"Nov 12, 1997",,,,,9.25,62%,6.81,,3.89,43%,75%,0.0
http://www.ufcstats.com/fighter-details/ed73c85164a5f5a4,Paul Creighton,,"5' 6""",155 lbs.,--,Southpaw,"Jun 04, 1970",,,,,0.72,75%,4.65,,5.37,37%,0%,0.0
http://www.ufcstats.com/fighter-details/7b6ce3a9460565b5,Valeri Ignatov,,"5' 9""",170 lbs.,--,Orthodox,--,,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/eee0ef3e2b14816b,Kai Kamaka III,Da Fighting Hawaiian,"5' 7""",155 lbs.,"69""",Orthodox,"Jan 05, 1995",,,,,5.40,59%,5.67,,1.51,53%,55%,0.2
http://www.ufcstats.com/fighter-details/5e9ca8dd7d783a75,Alden Coria,Cobra,"5' 8""",125 lbs.,"67""",Orthodox,"Apr 24, 1998",,,,,4.69,44%,2.40,,1.75,50%,71%,0.0
http://www.ufcstats.com/fighter-details/42ac4020cba261ad,Caolan Loughran,The Don,"5' 6""",135 lbs.,"68""",Orthodox,"May 18, 1996",,,,,4.73,42%,5.20,,3.00,34%,87%,0.0
http://www.ufcstats.com/fighter-details/bd5403efbaa445c0,Sean Soriano,,"5' 9""",145 lbs.,"70""",Orthodox,"Oct 06, 1989",,,,,3.18,61%,2.14,,1.33,55%,52%,0.0
http://www.ufcstats.com/fighter-details/53c10176e3bc7416,Felipe Bunes,Felipinho,"5' 7""",125 lbs.,"69""",Orthodox,"Oct 29, 1989",,,,,3.17,46%,4.57,,1.08,25%,40%,1.4
http://www.ufcstats.com/fighter-details/2cd428e9606856fd,Jairzinho Rozenstruik,Bigi Boy,"6' 2""",242 lbs.,"78""",Orthodox,"Mar 17, 1988",,,,,3.48,48%,2.63,,0.00,0%,72%,0.0
http://www.ufcstats.com/fighter-details/bcad7223af3c19da,Martin Svensson,,"6' 1""",155 lbs.,--,,"Apr 25, 1985",,,,,2.02,38%,5.91,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/8f765fd5775a8873,Rinat Fakhretdinov,Gladiator,"6' 0""",170 lbs.,"74""",Orthodox,"Sep 28, 1991",,,,,5.03,52%,3.61,,3.91,34%,91%,0.2
http://www.ufcstats.com/fighter-details/3cf66c62d9069f43,Lucie Pudilova,,"5' 8""",125 lbs.,"67""",Orthodox,"Jun 13, 1994",,,,,3.60,37%,4.07,,0.70,31%,67%,0.6
http://www.ufcstats.com/fighter-details/1dc56b59cb28425d,Oleg Taktarov,The Russian Bear,"6' 0""",210 lbs.,--,Orthodox,"Aug 26, 1967",,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/b5ea750025697880,Rex Holman,Big Dog,"6' 3""",205 lbs.,--,Southpaw,--,,,,,2.75,34%,7.25,,0.00,0%,100%,0.0
http://www.ufcstats.com/fighter-details/f1b2a4365799c48b,Christian Wellisch,The Hungarian Nightmare,"6' 2""",234 lbs.,"77""",Orthodox,"Sep 13, 1975",,,,,3.12,27%,3.04,,1.22,42%,45%,1.2
http://www.ufcstats.com/fighter-details/fa6796c55d6c5440,Curtis Blaydes,Razor,"6' 4""",265 lbs.,"80""",Orthodox,"Feb 18, 1991",,,,,4.18,52%,2.76,,5.12,47%,35%,0.0
http://www.ufcstats.com/fighter-details/817e0bdf08efce2e,Elvis Sinosic,The King of Rock n' Rumble,"6' 3""",205 lbs.,"77""",Orthodox,"Feb 13, 1971",,,,,1.13,37%,4.60,,0.00,0%,0%,1.2
http://www.ufcstats.com/fighter-details/3ecd936bd8814108,Cat Zingano,Alpha,"5' 6""",145 lbs.,"68""",Southpaw,"Jul 01, 1982",,,,,2.57,61%,1.63,,2.77,65%,42%,0.8
http://www.ufcstats.com/fighter-details/31ceaf0e670c1578,Gil Castillo,,"5' 9""",170 lbs.,--,Southpaw,"Oct 21, 1965",,,,,0.60,45%,2.22,,3.33,45%,50%,0.0
http://www.ufcstats.com/fighter-details/b18fb36a4aa00093,John Polakowski,Buckets of Blood,"5' 10""",155 lbs.,--,Orthodox,"Jun 21, 1981",,,,,2.60,26%,2.83,,0.00,0%,87%,0.7
http://www.ufcstats.com/fighter-details/102a8fdf8cbf7467,Kleydson Rodrigues,KR,"5' 5""",135 lbs.,"67""",Orthodox,"Oct 22, 1995",,,,,4.58,57%,2.29,,0.60,22%,53%,0.6
http://www.ufcstats.com/fighter-details/74fefd43f073cd2f,Joe Pardo,,"6' 1""",210 lbs.,--,Southpaw,--,,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/0d8011111be000b2,Sean Strickland,,"6' 1""",185 lbs.,"76""",Orthodox,"Feb 27, 1991",,,,,6.04,42%,4.57,,0.71,64%,76%,0.2
http://www.ufcstats.com/fighter-details/6da99156486ed6c2,Joshua Burkman,The People's Warrior,"5' 10""",170 lbs.,"72""",Orthodox,"Apr 10, 1980",,,,,2.69,43%,3.13,,2.53,36%,72%,0.3
http://www.ufcstats.com/fighter-details/f59f1d3a2ff13edd,Eric Schafer,Red,"6' 3""",185 lbs.,"76""",Orthodox,"Sep 20, 1977",,,,,1.89,34%,3.38,,1.81,36%,50%,1.8
http://www.ufcstats.com/fighter-details/cc300e9aa3063431,Andre Gusmao,,"6' 0""",205 lbs.,--,Orthodox,"May 19, 1977",,,,,2.79,43%,3.28,,0.00,0%,60%,0.0
http://www.ufcstats.com/fighter-details/afe8d5b39ff7fca2,Louis Cosce,,"5' 9""",170 lbs.,"71""",Orthodox,"Aug 27, 1995",,,,,4.31,45%,5.35,,1.04,20%,50%,0.5
http://www.ufcstats.com/fighter-details/0ff11cc094e887bc,Cain Velasquez,,"6' 1""",240 lbs.,"77""",Orthodox,"Jul 28, 1982",,,,,6.37,57%,2.33,,5.13,45%,85%,0.4
http://www.ufcstats.com/fighter-details/e26882820f9e8df5,Mike Lullo,,"5' 8""",145 lbs.,--,Orthodox,"Jul 24, 1979",,,,,2.48,36%,4.84,,1.18,11%,0%,0.6
http://www.ufcstats.com/fighter-details/a3be148af5c7b088,Piotr Hallmann,Pletwal,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 25, 1987",,,,,3.98,45%,3.17,,2.55,44%,70%,0.4
http://www.ufcstats.com/fighter-details/88be62d6c1e6dadb,Jose Ochoa,Kalzifer,"5' 7""",125 lbs.,"67""",Southpaw,"Dec 31, 2000",,,,,3.01,37%,2.33,,0.43,50%,59%,1.3
http://www.ufcstats.com/fighter-details/886264a0c9f4ea5e,Andre Muniz,Sergipano,"6' 1""",185 lbs.,"78""",Southpaw,"Feb 17, 1990",,,,,2.08,48%,2.46,,3.98,48%,35%,1.1
http://www.ufcstats.com/fighter-details/f626118b6da0e020,Bryan Battle,The Butcher,"6' 1""",185 lbs.,"77""",Orthodox,"Sep 21, 1994",,,,,5.12,52%,4.11,,0.77,17%,53%,0.4
http://www.ufcstats.com/fighter-details/65adf3856c4d9256,Jafel Filho,Pastor,"5' 7""",125 lbs.,"68""",Orthodox,"May 05, 1993",,,,,1.78,40%,1.76,,2.40,47%,50%,1.8
http://www.ufcstats.com/fighter-details/51c655162e462ceb,Shannon Ross,The Turkish Delight,"5' 6""",125 lbs.,"66""",Switch,"May 12, 1989",,,,,5.96,39%,7.39,,0.00,0%,100%,0.0
http://www.ufcstats.com/fighter-details/e0b0cf71e0d69dd0,Kanako Murata,,"5' 1""",115 lbs.,"62""",Orthodox,"Aug 10, 1993",,,,,2.15,56%,2.40,,3.38,56%,100%,0.8
http://www.ufcstats.com/fighter-details/06e4245d16fc5315,Ailin Perez,Fiona,"5' 5""",135 lbs.,"66""",Switch,"Oct 05, 1994",,,,,2.88,56%,1.58,,4.90,49%,72%,0.2
http://www.ufcstats.com/fighter-details/369ea36e450ae62a,Armen Petrosyan,Superman,"6' 3""",185 lbs.,"71""",Orthodox,"Nov 03, 1990",,,,,5.84,53%,3.31,,0.17,33%,41%,0.0
http://www.ufcstats.com/fighter-details/f166e93d04a8c274,Diego Lopes,,"5' 11""",145 lbs.,"72""",Orthodox,"Dec 30, 1994",,,,,3.83,47%,4.56,,0.88,50%,68%,1.4
http://www.ufcstats.com/fighter-details/dfae5da5676e4194,Chris Dempsey,,"5' 10""",185 lbs.,"72""",Orthodox,"Sep 08, 1987",,,,,2.25,32%,2.82,,2.64,23%,16%,0.0
http://www.ufcstats.com/fighter-details/7acbb0972e75281a,Marvin Vettori,The Italian Dream,"6' 0""",185 lbs.,"74""",Southpaw,"Sep 20, 1993",,,,,4.74,45%,4.55,,1.41,43%,68%,0.4
http://www.ufcstats.com/fighter-details/73c7cfa551289285,BJ Penn,The Prodigy,"5' 9""",155 lbs.,"70""",Orthodox,"Dec 13, 1978",,,,,2.76,48%,3.20,,1.19,55%,74%,0.5
http://www.ufcstats.com/fighter-details/1536a25e16fc299b,Anna Elmose,Panda,"5' 3""",115 lbs.,--,Orthodox,"Oct 06, 1984",,,,,3.68,49%,4.64,,0.00,0%,33%,0.0
http://www.ufcstats.com/fighter-details/05fa626cb33d15b8,Andrea Lee,KGB,"5' 6""",125 lbs.,"69""",Orthodox,"Feb 11, 1989",,,,,4.62,45%,3.91,,1.65,52%,53%,0.6
http://www.ufcstats.com/fighter-details/f2ad06f1007c481a,Alan Omer,,"5' 10""",145 lbs.,--,Orthodox,"Sep 14, 1988",,,,,3.49,55%,2.21,,1.69,42%,66%,0.0
http://www.ufcstats.com/fighter-details/ac70a4f1db1b8c40,Scott Junk,,"6' 1""",265 lbs.,--,Orthodox,"Dec 17, 1978",,,,,5.13,60%,1.81,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/3e03cec9767d37e6,He-Man Gipson,,--,--,--,,--,,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/1cf7ccf64a5bf24e,Oskar Piechota,Imadlo,"6' 0""",185 lbs.,"76""",Southpaw,"Jan 24, 1990",,,,,3.30,52%,3.93,,0.61,40%,38%,1.5
http://www.ufcstats.com/fighter-details/893d51aaf024eddd,Jimy Hettes,The Kid,"5' 9""",145 lbs.,"71""",Southpaw,"Jun 09, 1987",,,,,3.47,57%,3.50,,5.20,44%,61%,1.4
http://www.ufcstats.com/fighter-details/93b9496275bbbf80,Seth Petruzelli,The Silverback,"6' 0""",205 lbs.,"76""",Orthodox,"Dec 03, 1979",,,,,2.17,41%,2.08,,0.46,50%,47%,2.3
http://www.ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,Sam Patterson,,"6' 3""",170 lbs.,"78""",Orthodox,"Apr 30, 1996",,,,,2.62,37%,3.06,,0.82,50%,33%,1.6
http://www.ufcstats.com/fighter-details/3d074044a33825e7,Ramiz Brahimaj,,"5' 10""",170 lbs.,"72""",Orthodox,"Nov 17, 1992",,,,,2.29,48%,3.27,,1.99,34%,44%,1.6
http://www.ufcstats.com/fighter-details/2c483cf443f38ece,Vanessa Demopoulos,Lil Monster,"5' 2""",125 lbs.,"59""",Orthodox,"Sep 22, 1988",,,,,3.37,39%,5.39,,0.32,9%,26%,0.4
http://www.ufcstats.com/fighter-details/2a542ee8a8b83559,Tim Sylvia,The Maine-iac,"6' 8""",265 lbs.,"80""",Orthodox,"Mar 05, 1976",,,,,4.23,41%,2.61,,0.11,100%,75%,0.1
http://www.ufcstats.com/fighter-details/4bdedbdeedff7d1d,Bolaji Oki,The Zulu Warrior,"5' 10""",155 lbs.,"73""",Orthodox,"Nov 15, 1995",,,,,6.42,45%,5.12,,1.02,57%,75%,0.0
http://www.ufcstats.com/fighter-details/71f048adbfed5b49,Sabah Homasi,,"6' 0""",170 lbs.,"72""",Orthodox,"Oct 19, 1988",,,,,4.98,48%,6.91,,2.80,50%,66%,0.0
http://www.ufcstats.com/fighter-details/c487223b0289bda9,Hector Aldana,,"5' 11""",170 lbs.,"72""",Orthodox,"Aug 17, 1988",,,,,3.59,38%,5.08,,0.93,100%,0%,0.0
http://www.ufcstats.com/fighter-details/9256f591b30c073e,Felipe Lima,Jungle Boy,"5' 6""",135 lbs.,"68""",Orthodox,"May 07, 1998",,,,,2.86,45%,2.91,,2.18,27%,85%,0.7
http://www.ufcstats.com/fighter-details/51018a31ddf31eb2,Molly McCann,Meatball,"5' 4""",115 lbs.,"62""",Orthodox,"May 04, 1990",,,,,5.28,49%,4.65,,1.78,36%,38%,0.5
http://www.ufcstats.com/fighter-details/f29a6350c69f4a33,Miranda Maverick,Fear The,"5' 3""",125 lbs.,"65""",Southpaw,"Jul 01, 1997",,,,,3.22,44%,2.25,,2.16,40%,45%,0.4
http://www.ufcstats.com/fighter-details/e45cfa47f504033a,Jason Gonzalez,Nicoya,"6' 2""",155 lbs.,"74""",Southpaw,"Feb 28, 1990",,,,,3.06,39%,3.13,,0.00,0%,30%,1.0
http://www.ufcstats.com/fighter-details/4682bc59d5f55145,Sean Woodson,The Sniper,"6' 2""",145 lbs.,"78""",Orthodox,"Jun 07, 1992",,,,,5.57,46%,4.18,,0.58,55%,84%,0.3
